47283	-0.48132072215907246	-0.6016509026988406	-0.6016688616767671	6804.516302544955
47284	-0.48132176457070974	-0.6016522057133872	-0.6016688616767671	6804.516302544955
47285	-0.4813228073815412	-0.6016535092269265	-0.6016688616767671	6804.516302544955
47286	-0.4813238505917889	-0.6016548132397361	-0.6016688616767671	6804.516302544955
47287	-0.48132489420167507	-0.6016561177520938	-0.6016688616767671	6804.516302544955
47288	-0.4813259382114219	-0.6016574227642774	-0.6016688616767671	6804.516302544955
47289	-0.48132698262125173	-0.6016587282765646	-0.6016688616767671	6804.516302544955
47290	-0.48132802743138725	-0.6016600342892341	-0.6016688616767671	6804.516302544955
47291	-0.48132907264205105	-0.6016613408025638	-0.6016688616767671	6804.516302544955
47292	-0.48133011825346594	-0.6016626478168324	-0.6016688616767671	6804.516302544955
47293	-0.481331164265855	-0.6016639553323188	-0.6016688616767671	6804.516302544955
47294	-0.4813322106794411	-0.6016652633493014	-0.6016688616767671	6804.516302544955
47295	-0.4813332574944476	-0.6016665718680595	-0.6016688616767671	6804.516302544955
47296	-0.4813343047110979	-0.6016678808888724	-0.6016688616767671	6804.516302544955
47297	-0.48133535232961533	-0.6016691904120192	-0.6016688616767671	6804.516302544955
47298	-0.4813364003502237	-0.6016705004377796	-0.6016688616767671	6804.516302544955
47299	-0.48133744877314666	-0.6016718109664333	-0.6016688616767671	6804.516302544955
47300	-0.48133849759860825	-0.6016731219982603	-0.6016688616767671	6804.516302544955
47301	-0.4813395468268323	-0.6016744335335403	-0.6016688616767671	6804.516302544955
47302	-0.4813405964580431	-0.6016757455725539	-0.6016688616767671	6804.516302544955
47303	-0.481341646492465	-0.6016770581155813	-0.6016688616767671	6804.516302544955
47304	-0.4813426969303225	-0.6016783711629031	-0.6016688616767671	6804.516302544955
47305	-0.48134374777184	-0.6016796847148	-0.6016688616767671	6804.516302544955
47306	-0.4813447990172424	-0.601680998771553	-0.6016688616767671	6804.516302544955
47307	-0.4813458506667545	-0.6016823133334431	-0.6016688616767671	6804.516302544955
47308	-0.4813469027206013	-0.6016836284007516	-0.6016688616767671	6804.516302544955
47309	-0.48134795517900797	-0.6016849439737599	-0.6016688616767671	6804.516302544955
47310	-0.48134900804219977	-0.6016862600527497	-0.6016688616767671	6804.516302544955
47311	-0.48135006131040214	-0.6016875766380027	-0.6016688616767671	6804.516302544955
47312	-0.4813511149838405	-0.6016888937298006	-0.6016688616767671	6804.516302544955
47313	-0.48135216906274064	-0.6016902113284258	-0.6016688616767671	6804.516302544955
47314	-0.48135322354732846	-0.6016915294341606	-0.6016688616767671	6804.516302544955
47315	-0.48135427843782985	-0.6016928480472873	-0.6016688616767671	6804.516302544955
47316	-0.4813553337344708	-0.6016941671680885	-0.6016688616767671	6804.516302544955
47317	-0.4813563894374778	-0.6016954867968473	-0.6016688616767671	6804.516302544955
47318	-0.48135744554707705	-0.6016968069338463	-0.6016688616767671	6804.516302544955
47319	-0.4813585020634951	-0.6016981275793689	-0.6016688616767671	6804.516302544955
47320	-0.4813595589869587	-0.6016994487336984	-0.6016688616767671	6804.516302544955
47321	-0.48136061631769456	-0.6017007703971182	-0.6016688616767671	6804.516302544955
47322	-0.4813616740559296	-0.601702092569912	-0.6016688616767671	6804.516302544955
47323	-0.48136273220189096	-0.6017034152523637	-0.6016688616767671	6804.516302544955
47324	-0.4813637907558058	-0.6017047384447572	-0.6016688616767671	6804.516302544955
47325	-0.4813648497179015	-0.6017060621473769	-0.6016688616767671	6804.516302544955
47326	-0.48136590908840554	-0.6017073863605069	-0.6016688616767671	6804.516302544955
47327	-0.48136696886754554	-0.6017087110844319	-0.6016688616767671	6804.516302544955
47328	-0.4813680290555493	-0.6017100363194366	-0.6016688616767671	6804.516302544955
47329	-0.4813690896526447	-0.6017113620658059	-0.6016688616767671	6804.516302544955
47330	-0.4813701506590598	-0.6017126883238247	-0.6016688616767671	6804.516302544955
47331	-0.4813712120750228	-0.6017140150937785	-0.6016688616767671	6804.516302544955
47332	-0.4813722739007621	-0.6017153423759526	-0.6016688616767671	6804.516302544955
47333	-0.48137333613650596	-0.6017166701706325	-0.6016688616767671	6804.516302544955
47334	-0.4813743987824832	-0.601717998478104	-0.6016688616767671	6804.516302544955
47335	-0.48137546183892244	-0.6017193272986531	-0.6016688616767671	6804.516302544955
47336	-0.48137652530605274	-0.6017206566325659	-0.6016688616767671	6804.516302544955
47337	-0.48137758918410284	-0.6017219864801285	-0.6016688616767671	6804.516302544955
47338	-0.48137865347330216	-0.6017233168416277	-0.6016688616767671	6804.516302544955
47339	-0.4813797181738799	-0.6017246477173499	-0.6016688616767671	6804.516302544955
47340	-0.4813807832860656	-0.601725979107582	-0.6016688616767671	6804.516302544955
47341	-0.4813818488100887	-0.6017273110126109	-0.6016688616767671	6804.516302544955
47342	-0.48138291474617906	-0.6017286434327238	-0.6016688616767671	6804.516302544955
47343	-0.4813839810945665	-0.6017299763682081	-0.6016688616767671	6804.516302544955
47344	-0.48138504785548103	-0.6017313098193513	-0.6016688616767671	6804.516302544955
47345	-0.48138611502915285	-0.6017326437864411	-0.6016688616767671	6804.516302544955
47346	-0.4813871826158122	-0.6017339782697653	-0.6016688616767671	6804.516302544955
47347	-0.4813882506156896	-0.6017353132696119	-0.6016688616767671	6804.516302544955
47348	-0.48138931902901544	-0.6017366487862693	-0.6016688616767671	6804.516302544955
47349	-0.4813903878560207	-0.6017379848200258	-0.6016688616767671	6804.516302544955
47350	-0.4813914570969361	-0.6017393213711701	-0.6016688616767671	6804.516302544955
