47297	3.400985299251147e-07	-0.6316147455681773	-0.6316144054696474	6804.516169922894	36645249.12302619
47298	1.6517569733856874e-06	-0.6316160572266208	-0.6316144054696474	6804.516169922894	36638444.89108288
47299	2.9639262598820435e-06	-0.6316173693959073	-0.6316144054696474	6804.516169922894	36631641.22759348
47300	4.276606679884765e-06	-0.6316186820763273	-0.6316144054696474	6804.516169922894	36624838.13255912
47301	5.589798524044909e-06	-0.6316199952681715	-0.6316144054696474	6804.516169922894	36618035.60598093
47302	6.90350208317696e-06	-0.6316213089717306	-0.6316144054696474	6804.516169922894	36611233.64786017
47303	8.21771764828938e-06	-0.6316226231872957	-0.6316144054696474	6804.516169922894	36604432.25819802
47304	9.532445510588872e-06	-0.631623937915158	-0.6316144054696474	6804.516169922894	36597631.436995625
47305	1.0847685961450537e-05	-0.6316252531556089	-0.6316144054696474	6804.516169922894	36590831.18425417
47306	1.2163439292438482e-05	-0.6316265689089399	-0.6316144054696474	6804.516169922894	36584031.49997485
47307	1.3479705795300135e-05	-0.6316278851754428	-0.6316144054696474	6804.516169922894	36577232.38415885
47308	1.479648576196837e-05	-0.6316292019554094	-0.6316144054696474	6804.516169922894	36570433.83680737
47309	1.6113779484558676e-05	-0.6316305192491319	-0.6316144054696474	6804.516169922894	36563635.8579216
47310	1.7431587255387625e-05	-0.6316318370569028	-0.6316144054696474	6804.516169922894	36556838.44750267
47311	1.874990936692953e-05	-0.6316331553790143	-0.6316144054696474	6804.516169922894	36550041.60555184
47312	2.0068746111869727e-05	-0.6316344742157592	-0.6316144054696474	6804.516169922894	36543245.33207023
47313	2.138809778306765e-05	-0.6316357935674305	-0.6316144054696474	6804.516169922894	36536449.62705904
47314	2.270796467356675e-05	-0.6316371134343209	-0.6316144054696474	6804.516169922894	36529654.490519464
47315	2.4028347076599487e-05	-0.631638433816724	-0.6316144054696474	6804.516169922894	36522859.92245269
47316	2.5349245285579514e-05	-0.631639754714933	-0.6316144054696474	6804.516169922894	36516065.92285991
47317	2.6670659594112324e-05	-0.6316410761292416	-0.6316144054696474	6804.516169922894	36509272.49174231
47318	2.7992590295984597e-05	-0.6316423980599434	-0.6316144054696474	6804.516169922894	36502479.6291011
47319	2.931503768517203e-05	-0.6316437205073326	-0.6316144054696474	6804.516169922894	36495687.33493745
47320	3.063800205583718e-05	-0.6316450434717032	-0.6316144054696474	6804.516169922894	36488895.60925257
47321	3.196148370232805e-05	-0.6316463669533497	-0.6316144054696474	6804.516169922894	36482104.452047646
47322	3.3285482919180255e-05	-0.6316476909525666	-0.6316144054696474	6804.516169922894	36475313.86332387
47323	3.461000000112761e-05	-0.6316490154696486	-0.6316144054696474	6804.516169922894	36468523.84308237
47324	3.59350352430674e-05	-0.6316503405048904	-0.6316144054696474	6804.516169922894	36461734.3913244
47325	3.726058894009725e-05	-0.6316516660585875	-0.6316144054696474	6804.516169922894	36454945.50805116
47326	3.858666138750024e-05	-0.6316529921310349	-0.6316144054696474	6804.516169922894	36448157.19326383
47327	3.991325288076126e-05	-0.6316543187225282	-0.6316144054696474	6804.516169922894	36441369.44696355
47328	4.1240363715525774e-05	-0.631655645833363	-0.6316144054696474	6804.516169922894	36434582.26915157
47329	4.2567994187641745e-05	-0.6316569734638351	-0.6316144054696474	6804.516169922894	36427795.65982908
47330	4.389614459314402e-05	-0.6316583016142405	-0.6316144054696474	6804.516169922894	36421009.618997276
47331	4.522481522825714e-05	-0.6316596302848757	-0.6316144054696474	6804.516169922894	36414224.14665735
47332	4.655400638939042e-05	-0.6316609594760368	-0.6316144054696474	6804.516169922894	36407439.24281049
47333	4.788371837314429e-05	-0.6316622891880206	-0.6316144054696474	6804.516169922894	36400654.90745789
47334	4.921395147630676e-05	-0.6316636194211237	-0.6316144054696474	6804.516169922894	36393871.14060074
47335	5.05447059958442e-05	-0.6316649501756433	-0.6316144054696474	6804.516169922894	36387087.9422403
47336	5.1875982228931864e-05	-0.6316662814518763	-0.6316144054696474	6804.516169922894	36380305.31237769
47337	5.320778047292549e-05	-0.6316676132501203	-0.6316144054696474	6804.516169922894	36373523.25101411
47338	5.454010102535705e-05	-0.6316689455706728	-0.6316144054696474	6804.516169922894	36366741.758150816
47339	5.587294418395885e-05	-0.6316702784138314	-0.6316144054696474	6804.516169922894	36359960.83378899
47340	5.7206310246663606e-05	-0.6316716117798941	-0.6316144054696474	6804.516169922894	36353180.47792977
47341	5.8540199511574544e-05	-0.631672945669159	-0.6316144054696474	6804.516169922894	36346400.69057441
47342	5.987461227698958e-05	-0.6316742800819244	-0.6316144054696474	6804.516169922894	36339621.47172409
47343	6.120954884140133e-05	-0.6316756150184888	-0.6316144054696474	6804.516169922894	36332842.82138002
47344	6.254500950347932e-05	-0.631676950479151	-0.6316144054696474	6804.516169922894	36326064.73954344
47345	6.388099456210412e-05	-0.6316782864642095	-0.6316144054696474	6804.516169922894	36319287.22621548
47346	6.521750431632895e-05	-0.6316796229739637	-0.6316144054696474	6804.516169922894	36312510.2813974
47347	6.655453906540032e-05	-0.6316809600087129	-0.6316144054696474	6804.516169922894	36305733.90509039
47348	6.789209910876508e-05	-0.6316822975687562	-0.6316144054696474	6804.516169922894	36298958.09729564
47349	6.923018474605271e-05	-0.6316836356543934	-0.6316144054696474	6804.516169922894	36292182.858014345
47350	7.056879627708739e-05	-0.6316849742659245	-0.6316144054696474	6804.516169922894	36285408.18724769
47351	7.190793400187232e-05	-0.6316863134036493	-0.6316144054696474	6804.516169922894	36278634.08499694
47352	7.324759822061183e-05	-0.631687653067868	-0.6316144054696474	6804.516169922894	36271860.55126327
47353	7.458778923370275e-05	-0.6316889932588812	-0.6316144054696474	6804.516169922894	36265087.58604789
47354	7.59285073417324e-05	-0.6316903339769891	-0.6316144054696474	6804.516169922894	36258315.189351976
47355	7.726975284546995e-05	-0.6316916752224929	-0.6316144054696474	6804.516169922894	36251543.36117679
47356	7.861152604588426e-05	-0.6316930169956934	-0.6316144054696474	6804.516169922894	36244772.10152352
47357	7.995382724413887e-05	-0.6316943592968915	-0.6316144054696474	6804.516169922894	36238001.41039336
47358	8.129665674158844e-05	-0.631695702126389	-0.6316144054696474	6804.516169922894	36231231.2877875
47359	8.264001483977949e-05	-0.6316970454844872	-0.6316144054696474	6804.516169922894	36224461.73370713
47360	8.398390184043905e-05	-0.6316983893714878	-0.6316144054696474	6804.516169922894	36217692.74815351
47361	8.532831804549801e-05	-0.631699733787693	-0.6316144054696474	6804.516169922894	36210924.33112782
